11.05 01.32.04  INFO	ru.sfedu.Job:10 - ghhhhh
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhghmjh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:53 - Profile{userId='hhghmjh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhghmjh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:90 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:90 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.00.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:90 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.05.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.05.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.05.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.05.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhghmjh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.06.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.06.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.06.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.15.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.15.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.15.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.15.34  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.15.34  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=true}
11.16 18.15.34  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.16 18.19.05  INFO	ru.sfedu.dataProvider.DataProviderCSV:53 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=true}
11.16 18.19.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.16 18.19.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=false}
11.16 18.19.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.19 08.26.37 ERROR	ru.sfedu.dataProvider.DataProviderCSV:60 - java.io.FileNotFoundException: Profile.csv (Процесс не может получить доступ к файлу, так как этот файл занят другим процессом)
11.19 08.28.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.19 08.28.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=30, employer=false}
11.19 08.28.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='hhh', name='vghj', lastName='cvbn', birthday=vbjk, city='vbjk', rating=20, employer=true}
11.19 08.29.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:50 - Profile{userId='penatibus', name='Nisse', lastName='Oliffe', birthday=11.02.2002, city='Vergara', rating=90, employer=true}
11.25 23.05.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.06.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.09.34  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.11.06  INFO	ru.sfedu.dataProvider.DataProviderCSV:58 - null
11.25 23.11.53  INFO	ru.sfedu.dataProvider.DataProviderCSV:58 - null
11.25 23.13.16  INFO	ru.sfedu.dataProvider.DataProviderCSV:58 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.13.16  INFO	ru.sfedu.dataProvider.DataProviderCSV:38 - null
11.25 23.30.59  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.33.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.33.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.35.27  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.36.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - Profile{userId='0', name='null', lastName='null', birthday=null, city='null', rating=0, employer=false}
11.25 23.37.42  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - ru.sfedu.model.Profile@67e131b4
11.25 23.37.59  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - null
11.25 23.39.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - null
11.25 23.40.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - ru.sfedu.model.Profile@67e131b4
11.25 23.40.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - null
11.25 23.40.43  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - null
11.25 23.40.43  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - null
11.25 23.41.51  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - null
11.25 23.41.51  INFO	ru.sfedu.dataProvider.DataProviderCSV:30 - null
11.25 23.45.45  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - Oliffe
11.25 23.45.45  INFO	ru.sfedu.dataProvider.DataProviderCSV:31 - Nisse
11.25 23.52.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:40 - Nisse
11.25 23.56.16 ERROR	ru.sfedu.lr3.DP:61 - java.io.FileNotFoundException: Profile2.csv (Процесс не может получить доступ к файлу, так как этот файл занят другим процессом)
11.25 23.56.39 ERROR	ru.sfedu.lr3.DP:61 - java.io.FileNotFoundException: Profile2.csv (Процесс не может получить доступ к файлу, так как этот файл занят другим процессом)
11.25 23.58.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:47 - Nisse
11.25 23.58.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:47 - vghj
11.28 00.23.06  INFO	ru.sfedu.dataProvider.DataProviderCSV:47 - Nisse
11.28 00.23.06  INFO	ru.sfedu.dataProvider.DataProviderCSV:47 - vghj
11.28 00.23.06  INFO	ru.sfedu.dataProvider.DataProviderCSV:47 - vghj
11.28 00.38.07  INFO	ru.sfedu.Job:20 - Nisse
11.28 00.41.37  INFO	ru.sfedu.dataProvider.DataProviderCSV:58 - ru.sfedu.model.Profile@9e47c70f
11.28 01.02.13  INFO	ru.sfedu.Job:23 - Nisse
11.28 01.02.13  INFO	ru.sfedu.Job:23 - a
11.28 01.02.13  INFO	ru.sfedu.Job:23 - a
11.28 01.21.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Nisse
11.28 01.21.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - a
11.28 01.21.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - a
11.28 01.21.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - ru.sfedu.model.Profile@9e47c70f
11.28 01.21.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - ru.sfedu.model.Profile@3c0f79d8
11.28 01.21.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - ru.sfedu.model.Profile@70f5b519
11.28 01.22.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Oliffe
11.28 01.22.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - b
11.28 01.22.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - b
11.28 01.24.20  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - null
11.28 01.24.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - null
11.28 01.27.15  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Oliffe
11.28 01.27.20  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@9dd42f23
11.28 01.27.20  INFO	ru.sfedu.dataProvider.DataProviderCSV:28 - Moscow
11.28 01.29.01  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Oliffe
11.28 01.29.01  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - La
11.28 01.29.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Oliffe
11.28 01.30.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Oliffe
11.28 01.30.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - La
11.28 01.31.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.31.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - c
11.28 01.31.16  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@a45be103
11.28 01.31.16  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.31.16  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - city
11.28 01.31.43  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.31.43  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - city
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - city
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - c
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - c
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - c
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@a45be103
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - Moscow
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - city
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@9dd42f23
11.28 01.40.39  INFO	ru.sfedu.dataProvider.DataProviderCSV:28 - Moscow
11.28 01.50.48  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@9dd42f23
11.28 01.50.48  INFO	ru.sfedu.dataProvider.DataProviderCSV:29 - Moscow
11.28 01.51.32  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@9dd42f23
11.28 01.51.46  INFO	ru.sfedu.dataProvider.DataProviderCSV:86 - ru.sfedu.model.Profile@9dd42f23
12.01 19.13.02  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.15.30  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.15.30  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - c
12.01 19.16.21  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.16.21  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - c
12.01 19.16.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.17.08  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.17.08  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - c
12.01 19.17.08  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - Moscow
12.01 19.17.08  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - city
12.01 22.05.31  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - ������ �����!
12.01 22.05.56  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - null
12.01 22.07.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - null
12.01 22.07.37  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - 1
12.01 22.07.57  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.01 22.08.27  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - Cool
12.01 22.08.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - 99
12.01 22.08.50  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - null
12.01 22.11.13  INFO	ru.sfedu.dataProvider.DataProviderCSV:36 - Cool
12.01 22.11.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:36 - null
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 12.12.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 12.12.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 12.12.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 24.11.2000
12.03 08.34.22  INFO	ru.sfedu.dataProvider.DataProviderCSV:23 - 12.12.2000
12.05 13.29.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - null
12.05 13.29.35  INFO	ru.sfedu.dataProvider.DataProviderCSV:27 - Cool
12.05 18.34.38  INFO	utils.HistoryMongo:30 - java.lang.IllegalArgumentException: databaseName can not be null
12.05 18.34.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.35.36  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.39.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.42.26  INFO	utils.HistoryMongo:41 - org.bson.codecs.configuration.CodecConfigurationException: Can't find a codec for class ru.sfedu.model.Profile.
12.05 18.42.26  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.43.23  INFO	utils.HistoryMongo:41 - org.bson.codecs.configuration.CodecConfigurationException: Can't find a codec for class ru.sfedu.model.Status.
12.05 18.43.23  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.44.01  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.44.42  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.45.18  INFO	utils.HistoryMongo:41 - org.bson.codecs.configuration.CodecConfigurationException: Can't find a codec for class ru.sfedu.model.Profile.
12.05 18.45.19  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 18.58.15  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.05 19.07.34  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.38  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.05 19.07.43  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.47  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.47  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.05 19.07.57  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.05 19.07.57  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.56.50  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.56.50  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.56.58  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.56.58  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.57.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.57.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.57.07  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.57.17  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.57.17  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.59.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.59.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.59.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.59.10  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.59.19  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.59.19  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 15.59.29  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 15.59.29  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 16.01.18  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 16.01.18  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 16.01.26  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 16.01.30  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 16.01.30  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 16.01.37  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 16.01.37  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 16.01.46  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.06 16.01.46  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Cool
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Super
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Super
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Superu
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Superu
12.06 23.32.10  INFO	ru.sfedu.Job:34 - Superu
12.06 23.33.25  INFO	ru.sfedu.Job:34 - Super
12.06 23.33.25  INFO	ru.sfedu.Job:34 - Super
12.07 17.18.58  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@50eca7c6. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.19.28  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@55787112. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.19.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.07 17.19.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.19.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.19.28  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.19.58  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@7c7d3c46. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.20.28  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@2a3591c5. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.NoRouteToHostException: No route to host: no further information}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.07 17.20.31  INFO	utils.HistoryMongo:41 - com.mongodb.MongoConfigurationException: Unable to look up TXT record for host cluster0.fogtb.mongodb.net
12.07 17.20.31  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
